Spell,Ethnicity,Censored,Prevalent
10,5,0,1
37,5,0,1
31,2,0,1
160,2,1,1
43,5,1,1
157,5,1,1
11,5,0,1
17,5,0,1
22,5,0,1
24,4,0,1
53,3,1,1
41,2,1,1
26,2,0,1
17,5,0,1
37,5,0,1
48,3,1,1
59,3,1,1
15,5,0,1
126,5,0,1
35,5,0,1
38,5,0,1
22,5,0,1
39,5,1,1
78,2,0,1
9,5,0,1
58,3,1,1
99,2,1,1
52,3,1,1
44,2,1,1
36,2,1,1
43,1,1,1
44,4,1,1
39,5,0,1
9,5,0,1
47,3,1,1
15,3,0,1
7,5,0,1
9,5,0,1
30,2,0,1
38,1,0,1
16,3,0,1
53,2,1,1
40,5,0,1
26,5,0,1
50,3,0,1
44,5,1,1
37,5,1,1
9,2,0,1
43,5,0,1
44,5,1,1
10,5,0,1
44,2,1,1
21,4,0,1
44,5,1,1
33,4,0,1
19,5,0,1
9,5,0,1
12,2,0,1
45,5,1,1
41,5,0,1
22,5,0,1
42,5,0,1
36,2,0,1
44,4,1,1
12,2,0,1
44,5,1,1
17,2,0,1
10,5,0,1
22,5,0,1
46,3,1,1
7,5,0,1
40,3,1,1
26,5,0,1
12,5,0,1
41,5,0,1
20,5,0,1
28,2,0,1
36,5,0,1
33,5,0,1
23,3,0,1
12,5,0,1
44,2,1,1
5,3,0,1
7,1,0,1
73,3,1,1
35,3,0,1
35,5,0,1
64,3,1,1
18,5,0,1
90,5,0,1
40,5,1,1
53,4,1,1
59,5,1,1
41,3,0,1
58,2,1,1
45,1,1,1
42,3,0,1
10,2,0,1
31,2,0,1
22,5,0,1
23,5,0,1
29,5,0,1
12,5,0,1
12,5,0,1
3,5,0,1
23,5,0,1
19,5,0,1
136,5,1,1
17,2,0,1
9,5,0,1
80,5,1,1
44,5,1,1
107,2,1,1
37,3,0,1
44,5,1,1
56,5,1,1
44,2,1,1
42,5,1,1
96,5,0,1
14,5,0,1
111,5,1,1
106,5,0,1
44,2,1,1
135,5,1,1
61,5,0,1
5,5,0,1
40,2,1,1
12,5,0,1
51,3,1,1
70,5,1,1
8,5,0,1
12,3,0,1
35,5,0,1
67,2,0,1
64,2,1,1
14,5,0,1
8,5,0,1
33,3,0,1
13,5,0,1
43,5,1,1
71,3,1,1
44,2,1,1
9,5,0,1
10,2,0,1
31,1,0,1
11,5,0,1
44,5,1,1
45,5,1,1
24,5,0,1
23,5,0,1
31,3,0,1
43,2,0,1
11,2,0,1
10,2,0,1
44,5,1,1
38,5,1,1
50,3,1,1
12,5,0,1
21,5,0,1
11,5,0,1
10,5,0,1
44,4,1,1
13,5,0,1
19,5,0,1
12,4,0,1
44,2,1,1
12,5,0,1
36,5,1,1
9,5,0,1
39,4,0,1
33,5,0,1
12,2,0,1
44,1,1,1
40,5,0,1
13,5,0,1
42,5,1,1
36,5,0,1
41,5,0,1
15,5,0,1
12,2,0,1
44,5,1,1
12,5,0,1
19,4,0,1
19,5,0,1
19,5,0,1
23,5,0,1
37,5,0,1
70,3,1,1
45,2,1,1
17,5,0,1
29,5,0,1
49,3,1,1
53,5,1,1
19,5,0,1
10,5,0,1
74,2,1,1
45,5,1,1
49,5,1,1
22,2,0,1
53,5,1,1
11,5,0,1
36,5,0,1
52,2,1,1
12,2,0,1
43,5,0,1
45,5,1,1
15,5,0,1
38,5,0,1
44,2,1,1
8,3,0,1
42,2,0,1
9,5,0,1
12,5,0,1
15,2,0,1
36,2,0,1
44,5,1,1
11,2,0,1
60,5,1,1
11,5,0,1
14,5,0,1
10,4,0,1
11,5,0,1
64,5,0,1
43,3,1,1
39,3,1,1
43,3,1,1
30,1,0,1
34,4,0,1
44,5,1,1
19,2,0,1
42,5,1,1
18,2,0,1
44,1,1,1
182,5,1,1
98,2,1,1
10,5,0,1
17,2,0,1
15,5,0,1
37,5,0,1
7,5,0,1
83,2,0,1
11,2,0,1
11,5,0,1
30,1,0,1
7,5,0,1
36,2,0,1
14,2,0,1
21,5,0,1
50,5,1,1
38,5,0,1
72,2,1,1
42,3,1,1
55,5,0,1
9,5,0,1
20,4,0,1
45,1,1,1
45,5,1,1
34,5,0,1
23,5,0,1
26,5,0,1
12,2,0,1
11,5,0,1
96,2,0,1
40,5,0,1
34,2,0,1
43,1,1,1
9,5,0,1
9,5,0,1
27,5,0,1
7,5,0,1
20,5,0,1
28,3,0,1
38,1,1,1
11,5,0,1
40,3,0,1
44,1,0,1
44,5,1,1
14,5,0,1
43,5,1,1
28,5,0,1
85,2,1,1
36,5,0,1
36,5,1,1
56,3,1,1
149,1,0,1
56,5,0,1
44,2,1,1
58,2,1,1
43,5,1,1
11,5,0,1
30,5,0,1
11,5,0,1
18,5,0,1
32,5,0,1
44,4,1,1
20,4,0,1
6,5,0,1
16,5,0,1
10,3,0,1
11,2,0,1
44,5,1,1
22,5,0,1
54,2,1,1
41,2,1,1
3,5,0,1
24,2,0,1
40,3,0,1
44,5,1,1
31,3,0,1
46,5,1,1
8,5,0,1
5,5,0,1
22,3,0,1
67,2,0,1
12,3,0,1
45,5,1,1
9,5,0,1
43,5,1,1
12,5,0,1
27,5,0,1
19,5,0,1
24,5,0,1
52,5,1,1
44,5,1,1
3,5,0,1
35,5,0,1
42,5,0,1
43,2,0,1
12,4,0,1
12,4,0,1
36,5,0,1
21,4,0,1
41,2,1,1
40,5,1,1
8,5,0,1
56,4,0,1
35,5,0,1
52,5,0,1
47,2,0,1
44,5,1,1
38,5,1,1
44,5,1,1
66,3,1,1
29,5,0,1
11,5,0,1
10,5,0,1
14,3,0,1
35,5,0,1
3,5,0,1
10,2,0,1
12,5,0,1
30,3,0,1
44,5,1,1
44,2,1,1
11,2,0,1
45,4,1,1
45,5,1,1
61,5,0,1
32,5,0,1
13,5,0,1
9,4,0,1
12,5,0,1
30,5,0,1
33,5,0,1
44,5,1,1
23,5,0,1
27,5,0,1
178,5,0,1
24,2,0,1
19,4,0,1
13,3,0,1
48,2,1,1
39,1,0,1
58,5,0,1
8,5,0,1
7,5,0,1
76,5,0,1
21,5,0,1
39,5,1,1
43,5,1,1
35,5,0,1
52,3,1,1
9,5,0,1
38,5,1,1
12,5,0,1
6,5,0,1
60,5,1,1
10,5,0,1
27,5,0,1
9,5,0,1
46,2,1,1
52,5,1,1
30,3,0,1
48,5,1,1
53,5,0,1
10,5,0,1
42,5,1,1
23,5,0,1
44,5,1,1
69,5,0,1
12,3,0,1
7,5,0,1
19,5,0,1
12,1,0,1
44,5,1,1
30,5,0,1
34,5,0,1
45,2,1,1
35,1,0,1
61,5,1,1
15,2,0,1
35,5,0,1
40,5,0,1
132,5,0,1
44,5,1,1
39,5,0,1
56,5,1,1
57,2,0,1
157,5,0,1
48,5,0,1
96,5,0,1
12,5,0,1
12,5,0,1
48,1,1,1
77,5,1,1
65,5,0,1
29,1,0,1
43,5,1,1
135,5,0,1
23,5,0,1
10,5,0,1
17,5,0,1
52,5,1,1
45,5,1,1
24,3,0,1
45,5,1,1
24,3,0,1
26,5,0,1
43,5,1,1
12,5,0,1
41,5,1,1
85,5,0,1
37,5,1,1
14,5,0,1
9,3,0,1
32,5,0,1
16,5,0,1
61,4,1,1
26,4,0,1
71,2,0,1
171,5,0,1
10,5,0,1
25,5,0,1
17,1,0,1
70,5,1,1
6,5,0,1
47,1,0,1
16,2,0,1
42,1,0,1
43,2,1,1
3,3,0,1
14,5,0,1
53,1,1,1
43,5,0,1
22,5,0,1
41,5,0,1
37,2,0,1
29,5,0,1
15,5,0,1
19,5,0,1
23,2,0,1
16,5,0,1
128,2,0,1
18,5,0,1
11,5,0,1
12,2,0,1
11,5,0,1
15,1,0,1
81,5,1,1
80,5,1,1
32,5,0,1
26,5,0,1
17,2,0,1
10,3,0,1
37,5,1,1
16,1,0,1
16,5,0,1
44,4,1,1
31,5,0,1
6,4,0,1
42,5,0,1
16,5,0,1
6,4,0,1
10,2,0,1
11,5,0,1
26,5,0,1
15,2,0,1
22,2,0,1
63,5,0,1
22,5,0,1
66,1,0,1
37,5,0,1
37,1,0,1
12,5,0,1
57,3,1,1
31,4,0,1
57,3,0,1
56,3,1,1
42,5,1,1
20,2,0,1
12,5,0,1
43,5,0,1
9,3,0,1
9,3,0,1
45,4,1,1
29,5,0,1
35,5,0,1
24,5,0,1
14,5,0,1
43,4,1,1
57,5,0,1
36,5,0,1
52,2,1,1
153,1,1,1
43,2,1,1
17,5,0,1
43,5,1,1
33,2,0,1
17,5,0,1
117,5,1,1
45,5,0,1
31,5,0,1
13,5,0,1
40,4,1,1
35,5,0,1
70,1,1,1
44,5,1,1
20,2,0,1
44,5,1,1
11,5,0,1
26,5,0,1
4,5,0,1
43,4,1,1
112,1,1,1
23,5,0,1
40,5,0,1
44,5,1,1
88,5,1,1
39,5,1,1
200,5,0,1
41,5,0,1
40,5,1,1
15,5,0,1
6,4,0,1
42,1,0,1
10,5,0,1
43,5,1,1
4,5,0,1
43,2,1,1
27,1,0,1
20,2,0,1
8,5,0,1
9,2,0,1
87,3,0,1
44,5,1,1
9,1,0,1
42,5,0,1
43,5,1,1
3,5,0,1
142,1,1,1
11,5,0,1
43,2,1,1
20,5,0,1
26,5,0,1
12,5,0,1
11,5,0,1
79,3,0,1
18,5,0,1
17,1,0,1
37,5,1,1
36,5,0,1
41,5,1,1
36,5,0,1
41,5,1,1
2,5,0,1
44,5,1,1
130,1,1,1
65,2,0,1
11,5,0,1
35,3,0,1
31,2,0,1
32,5,0,1
63,1,1,1
38,1,1,1
46,5,1,1
112,5,0,1
11,5,0,1
43,2,1,1
24,5,0,1
57,5,1,1
45,1,1,1
37,5,0,1
51,5,1,1
46,2,1,1
20,5,0,1
48,3,1,1
14,5,0,1
10,4,0,1
18,2,0,1
46,5,0,1
10,2,0,1
42,5,1,1
37,5,0,1
11,4,0,1
25,5,0,1
9,5,0,1
12,5,0,1
12,5,0,1
11,5,0,1
20,5,0,1
60,2,0,1
24,4,0,1
12,5,0,1
39,4,1,1
9,5,0,1
35,5,0,1
9,5,0,1
43,5,1,1
96,2,0,1
23,5,0,1
47,5,0,1
11,5,0,1
10,4,0,1
17,5,0,1
37,5,0,1
23,4,0,1
60,3,1,1
19,2,0,1
15,5,0,1
18,5,0,1
22,2,0,1
20,2,0,1
36,5,0,1
11,5,0,1
23,5,0,1
41,5,1,1
45,5,1,1
21,5,0,1
11,5,0,1
9,5,0,1
28,5,0,1
23,5,0,1
41,5,1,1
24,4,0,1
44,5,1,1
33,2,0,1
12,5,0,1
19,2,0,1
11,3,0,1
11,4,0,1
57,4,1,1
34,4,0,1
44,3,1,1
13,5,0,1
16,2,0,1
44,5,0,1
70,4,1,1
45,5,1,1
11,5,0,1
65,1,1,1
29,4,0,1
39,2,1,1
94,5,1,1
11,5,0,1
29,5,0,1
13,5,0,1
51,5,1,1
24,5,0,1
17,2,0,1
31,2,0,1
43,5,0,1
43,2,0,1
15,2,0,1
37,5,1,1
13,2,0,1
37,2,1,1
43,2,1,1
13,5,0,1
45,2,1,1
2,5,0,1
29,5,0,1
12,5,0,1
43,2,1,1
32,5,0,1
8,5,0,1
43,5,1,1
17,5,0,1
24,1,0,1
2,1,0,1
43,2,1,1
33,5,0,1
11,4,0,1
11,5,0,1
41,5,1,1
61,1,1,1
44,5,1,1
27,5,0,1
15,5,0,1
44,1,1,1
18,2,0,1
4,4,0,1
11,5,0,1
31,3,0,1
20,5,0,1
41,2,1,1
34,1,0,1
6,5,0,1
22,5,0,1
13,5,0,1
44,5,1,1
9,5,0,1
15,4,0,1
18,2,0,1
43,5,1,1
22,5,0,1
35,2,0,1
16,5,0,1
28,5,0,1
5,5,0,1
6,5,0,1
15,5,0,1
48,2,1,1
24,5,0,1
24,5,0,1
40,4,1,1
16,5,0,1
50,5,1,1
46,1,1,1
16,5,0,1
9,5,0,1
30,1,0,1
25,2,0,1
46,5,1,1
46,5,0,1
17,2,0,1
23,5,0,1
10,5,0,1
23,2,0,1
24,5,0,1
159,5,1,1
10,5,0,1
16,5,0,1
8,5,0,1
53,5,1,1
60,4,1,1
42,5,1,1
43,2,1,1
20,2,0,1
39,5,1,1
17,5,0,1
115,5,1,1
33,5,0,1
15,5,0,1
18,5,0,1
42,2,1,1
12,5,0,1
44,3,1,1
37,2,1,1
11,5,0,1
37,5,1,1
24,2,0,1
19,5,0,1
10,5,0,1
50,5,1,1
129,5,1,1
42,2,1,1
10,2,0,1
85,1,0,1
39,5,1,1
30,5,0,1
14,2,0,1
11,5,0,1
44,5,0,1
6,5,0,1
24,5,0,1
11,5,0,1
12,2,0,1
43,5,1,1
38,5,1,1
41,5,0,1
21,5,0,1
10,5,0,1
43,2,1,1
10,5,0,1
32,5,0,1
30,5,0,1
27,2,0,1
32,5,0,1
24,5,0,1
20,5,0,1
14,5,0,1
12,5,0,1
8,5,0,1
78,3,0,1
7,5,0,1
8,5,0,1
27,5,0,1
20,5,0,1
36,3,0,1
11,2,0,1
43,5,1,1
14,2,0,1
16,5,0,1
41,4,0,1
16,5,0,1
48,5,1,1
14,5,0,1
40,5,1,1
28,5,0,1
4,5,0,1
8,2,0,1
24,4,0,1
9,4,0,1
35,2,0,1
41,1,1,1
48,5,0,1
3,5,0,1
181,1,1,1
36,2,0,1
56,2,1,1
41,5,0,1
11,5,0,1
43,4,0,1
44,5,1,1
24,5,0,1
38,5,1,1
60,5,1,1
61,1,0,1
59,5,0,1
24,5,0,1
41,5,0,1
96,3,1,1
9,2,0,1
16,1,0,1
98,5,1,1
42,5,1,1
57,5,0,1
56,5,0,1
44,2,1,1
13,5,0,1
27,5,0,1
47,5,1,1
93,5,0,1
38,5,1,1
14,5,0,1
31,5,0,1
29,5,0,1
51,2,0,1
9,5,0,1
70,5,0,1
51,2,0,1
43,5,0,1
37,5,0,1
5,5,0,1
59,2,1,1
50,5,1,1
33,2,0,1
44,5,1,1
32,5,0,1
77,2,0,1
48,5,0,1
146,5,0,1
48,5,1,1
43,4,1,1
8,5,0,1
226,5,1,1
5,2,0,1
62,5,0,1
27,5,0,1
12,5,0,1
24,4,0,1
16,5,0,1
7,4,0,1
42,5,1,1
70,5,0,1
13,5,0,1
10,5,0,1
44,5,1,1
39,5,1,1
75,2,1,1
63,1,0,1
19,5,0,1
34,5,0,1
42,3,0,1
43,2,1,1
58,2,1,1
67,2,0,1
42,5,1,1
11,5,0,1
19,5,0,1
21,5,0,1
43,2,1,1
10,5,0,1
48,2,1,1
9,2,0,1
31,3,0,1
71,5,0,1
27,5,0,1
10,2,0,1
43,3,0,1
21,4,0,1
6,2,0,1
39,5,0,1
68,2,1,1
59,2,1,1
49,2,1,1
5,5,0,1
43,2,1,1
39,2,1,1
11,5,0,1
19,4,0,1
11,4,0,1
43,5,1,1
111,1,1,1
5,5,0,1
71,5,1,1
9,5,0,1
20,5,0,1
70,5,1,1
28,3,0,1
15,2,0,1
12,2,0,1
10,2,0,1
17,2,0,1
37,5,1,1
43,5,1,1
23,1,0,1
42,5,1,1
20,5,0,1
34,3,0,1
8,4,0,1
44,1,1,1
43,2,1,1
56,2,1,1
44,2,1,1
6,5,0,1
20,2,0,1
14,5,0,1
45,1,1,1
21,5,0,1
48,3,0,1
32,2,0,1
15,5,0,1
11,5,0,1
15,5,0,1
45,5,1,1
44,5,1,1
17,2,0,1
43,5,1,1
16,2,0,1
53,5,1,1
18,5,0,1
43,5,1,1
20,5,0,1
58,5,1,1
38,5,1,1
46,5,1,1
12,5,0,1
39,2,1,1
5,5,0,1
11,5,0,1
44,5,1,1
20,5,0,1
9,5,0,1
9,5,0,1
14,5,0,1
17,4,0,1
30,5,0,1
43,5,1,1
43,5,1,1
121,2,1,1
79,2,1,1
30,5,0,1
15,5,0,1
43,4,1,1
24,3,0,1
9,1,0,1
14,3,0,1
21,5,0,1
20,5,0,1
23,5,0,1
38,4,0,1
19,2,0,1
41,5,1,1
19,5,0,1
3,5,0,1
43,3,1,1
20,4,0,1
3,5,0,1
37,5,0,1
40,5,1,1
140,1,0,1
7,5,0,1
43,2,1,1
11,2,0,1
10,5,0,1
9,5,0,1
42,5,0,1
43,1,1,1
9,5,0,1
28,2,0,1
9,5,0,1
14,5,0,1
40,2,0,1
12,2,0,1
24,3,0,1
31,5,0,1
87,4,1,1
13,5,0,1
43,2,1,1
36,5,0,1
29,2,0,1
13,2,0,1
44,5,1,1
9,5,0,1
19,2,0,1
44,2,1,1
42,5,0,1
33,5,0,1
40,5,1,1
62,5,1,1
40,5,1,1
43,2,1,1
12,2,0,1
10,5,0,1
59,5,1,1
11,4,0,1
10,5,0,1
14,5,0,1
20,5,0,1
38,5,1,1
76,5,0,1
38,5,0,1
12,5,0,1
19,5,0,1
43,2,1,1
5,1,0,1
18,5,0,1
32,5,0,1
15,5,0,1
9,5,0,1
25,5,0,1
57,3,1,1
41,5,0,1
10,5,0,1
200,5,1,1
53,5,0,1
21,5,0,1
23,5,0,1
23,5,0,1
43,5,1,1
20,5,0,1
43,5,1,1
34,5,0,1
12,5,0,1
20,5,0,1
22,1,0,1
15,5,0,1
45,2,1,1
37,5,0,1
42,5,0,1
9,2,0,1
56,5,1,1
149,5,0,1
43,5,1,1
147,5,0,1
44,5,1,1
132,3,1,1
43,2,1,1
45,5,1,1
18,3,0,1
50,5,1,1
5,3,0,1
91,5,0,1
58,2,1,1
44,5,1,1
56,1,0,1
18,5,0,1
11,5,0,1
24,5,0,1
35,5,0,1
38,5,0,1
26,5,0,1
33,5,0,1
66,2,0,1
60,2,0,1
20,3,0,1
20,4,0,1
31,2,0,1
43,5,1,1
63,2,0,1
59,2,1,1
11,5,0,1
19,5,0,1
8,5,0,1
43,3,1,1
15,2,0,1
39,5,0,1
43,5,1,1
28,5,0,1
6,1,0,1
61,2,0,1
62,4,0,1
14,1,0,1
17,4,0,1
4,5,0,1
6,5,0,1
18,5,0,1
42,2,0,1
11,5,0,1
43,5,1,1
12,5,0,1
8,5,0,1
35,2,0,1
54,2,1,1
7,5,0,1
23,5,0,1
39,5,1,1
18,5,0,1
13,5,0,1
9,4,0,1
44,5,1,1
19,2,0,1
63,2,0,1
43,5,1,1
20,5,0,1
19,1,0,1
58,5,1,1
43,5,1,1
73,2,0,1
30,4,0,1
11,5,0,1
35,3,0,1
19,2,0,1
50,2,1,1
24,5,0,1
34,5,0,1
15,5,0,1
8,5,0,1
34,2,0,1
12,5,0,1
41,1,0,1
47,5,0,1
39,5,1,1
43,5,1,1
57,1,0,1
20,5,0,1
56,2,0,1
29,5,0,1
30,5,0,1
12,5,0,1
22,5,0,1
48,3,0,1
22,5,0,1
23,2,0,1
44,4,1,1
18,5,0,1
49,5,1,1
40,5,1,1
44,5,1,1
33,5,0,1
27,5,0,1
49,4,1,1
34,5,0,1
18,5,0,1
10,5,0,1
42,5,1,1
9,5,0,1
20,4,0,1
33,5,0,1
43,2,1,1
9,2,0,1
43,3,1,1
38,1,0,1
38,1,1,1
35,5,0,1
17,5,0,1
43,2,1,1
43,5,1,1
39,1,0,1
12,2,0,1
19,2,0,1
9,5,0,1
22,5,0,1
14,1,0,1
188,5,1,1
8,5,0,1
14,5,0,1
17,5,0,1
15,5,0,1
19,2,0,1
10,5,0,1
13,4,0,1
39,5,1,1
17,5,0,1
35,5,0,1
42,2,0,1
17,5,0,1
34,5,0,1
43,5,1,1
19,5,0,1
11,5,0,1
18,5,0,1
22,5,0,1
12,5,0,1
31,5,0,1
15,5,0,1
17,5,0,1
37,5,1,1
8,5,0,1
72,1,1,1
43,5,1,1
7,2,0,1
23,5,0,1
12,5,0,1
7,5,0,1
14,5,0,1
31,2,0,1
12,3,0,1
11,5,0,1
20,5,0,1
37,5,1,1
14,2,0,1
26,2,0,1
6,4,0,1
43,1,1,1
44,4,1,1
39,5,1,1
32,5,0,1
31,4,0,1
10,5,0,1
14,5,0,1
42,2,0,1
43,2,1,1
12,2,0,1
11,5,0,1
11,5,0,1
41,1,0,1
33,1,0,1
16,5,0,1
34,5,0,1
9,5,0,1
17,5,0,1
37,5,0,1
11,5,0,1
7,5,0,1
42,5,0,1
9,5,0,1
19,2,0,1
11,5,0,1
11,5,0,1
45,3,0,1
38,5,1,1
36,5,0,1
62,5,0,1
15,2,0,1
43,2,1,1
43,4,1,1
23,5,0,1
36,5,1,1
8,5,0,1
15,5,0,1
11,5,0,1
11,5,0,1
111,5,1,1
5,5,0,1
14,2,0,1
25,2,0,1
37,5,1,1
11,5,0,1
16,4,0,1
43,5,1,1
9,4,0,1
3,5,0,1
19,5,0,1
40,5,0,1
12,5,0,1
43,1,1,1
10,5,0,1
6,5,0,1
31,5,0,1
25,5,0,1
11,5,0,1
8,5,0,1
64,5,0,1
24,5,0,1
12,5,0,1
14,3,0,1
44,1,1,1
38,5,0,1
28,5,0,1
43,5,1,1
40,5,0,1
9,5,0,1
8,5,0,1
12,5,0,1
15,5,0,1
43,5,1,1
13,5,0,1
17,5,0,1
36,5,0,1
37,5,0,1
35,2,0,1
43,5,1,1
43,5,1,1
16,5,0,1
43,3,0,1
33,5,0,1
8,5,0,1
9,5,0,1
42,1,1,1
24,5,0,1
16,5,0,1
5,5,0,1
23,5,0,1
9,5,0,1
12,5,0,1
37,5,0,1
43,5,1,1
29,5,0,1
11,5,0,1
9,4,0,1
25,5,0,1
24,5,0,1
44,4,1,1
11,5,0,1
5,5,0,1
43,5,1,1
9,5,0,1
30,5,0,1
43,5,1,1
13,4,0,1
11,5,0,1
9,3,0,1
58,2,1,1
11,5,0,1
33,5,0,1
17,5,0,1
12,5,0,1
32,5,0,1
16,5,0,1
38,5,1,1
43,5,1,1
44,5,1,1
30,4,0,1
25,5,0,1
18,5,0,1
43,5,1,1
4,5,0,1
18,5,0,1
32,5,0,1
8,5,0,1
17,5,0,1
20,5,0,1
20,5,0,1
13,5,0,1
22,5,0,1
3,5,0,1
43,2,1,1
12,5,0,1
12,5,0,1
11,5,0,1
36,5,1,1
13,2,0,1
33,5,0,1
18,3,0,1
24,3,0,1
38,4,0,1
23,2,0,1
33,2,0,1
31,5,0,1
8,5,0,1
41,5,1,1
14,5,0,1
6,5,0,1
26,4,0,1
44,5,1,1
35,5,0,1
29,2,0,1
14,2,0,1
22,5,0,1
7,5,0,1
21,1,0,1
22,5,0,1
22,5,0,1
65,4,1,1
12,5,0,1
15,5,0,1
43,5,1,1
12,5,0,1
21,5,0,1
5,5,0,1
17,5,0,1
43,5,1,1
9,5,0,1
10,5,0,1
44,5,1,1
9,5,0,1
12,1,0,1
43,4,1,1
43,5,1,1
29,5,0,1
31,5,0,1
9,4,0,1
27,5,0,1
7,5,0,1
12,2,0,1
24,2,0,1
8,5,0,1
41,5,0,1
43,2,1,1
12,5,0,1
9,5,0,1
10,5,0,1
5,2,0,1
10,2,0,1
38,2,0,1
24,5,0,1
11,5,0,1
16,3,0,1
10,5,0,1
43,1,1,1
10,2,0,1
24,2,0,1
43,2,1,1
6,5,0,1
41,5,1,1
7,4,0,1
11,5,0,1
3,5,0,1
40,5,0,1
18,5,0,1
10,5,0,1
42,2,1,1
37,2,1,1
8,5,0,1
55,4,0,1
65,5,1,1
12,5,0,1
18,4,0,1
18,5,0,1
19,3,0,1
3,2,0,1
9,5,0,1
12,5,0,1
38,5,0,1
9,5,0,1
42,5,0,1
18,3,0,1
20,5,0,1
19,5,0,1
13,5,0,1
40,5,0,1
36,5,1,1
12,5,0,1
12,5,0,1
9,3,0,1
10,5,0,1
38,5,1,1
20,5,0,1
11,5,0,1
6,5,0,1
27,5,0,1
4,5,0,1
11,2,0,1
43,3,1,1
41,5,0,1
43,5,1,1
13,5,0,1
8,5,0,1
10,5,0,1
8,2,0,1
12,5,0,1
9,1,0,1
17,5,0,1
13,5,0,1
43,5,1,1
9,5,0,1
39,5,1,1
43,5,1,1
42,2,1,1
8,5,0,1
43,5,1,1
39,5,1,1
21,2,0,1
43,2,1,1
22,2,0,1
41,2,1,1
42,2,0,1
43,4,1,1
14,4,0,1
9,5,0,1
20,5,0,1
37,2,0,1
43,1,1,1
40,2,1,1
34,5,0,1
43,5,1,1
33,5,0,1
24,5,0,1
15,2,0,1
12,5,0,1
31,5,0,1
11,5,0,1
18,5,0,1
23,1,0,1
10,5,0,1
26,5,0,1
43,5,1,1
43,5,1,1
14,2,0,1
17,5,0,1
43,2,1,1
21,5,0,1
44,5,1,1
12,5,0,1
38,5,0,1
7,5,0,1
43,3,1,1
20,5,0,1
43,5,1,1
21,5,0,1
12,5,0,1
43,3,1,1
13,2,0,1
43,1,1,1
33,5,0,1
16,3,0,1
39,5,1,1
22,5,0,1
12,5,0,1
43,2,1,1
5,5,0,1
12,5,0,1
41,5,1,1
43,4,1,1
43,5,1,1
8,5,0,1
31,5,0,1
27,2,0,1
23,4,0,1
41,2,1,1
40,5,0,1
43,4,0,1
19,5,0,1
11,5,0,1
43,4,1,1
10,5,0,1
11,2,0,1
25,5,0,1
9,5,0,1
43,2,1,1
29,5,0,1
11,5,0,1
43,1,1,1
12,3,0,1
40,5,0,1
8,2,0,1
7,5,0,1
41,5,1,1
8,4,0,1
40,5,1,1
42,5,0,1
15,5,0,1
38,5,0,1
10,5,0,1
27,2,0,1
10,1,0,1
39,4,0,1
16,5,0,1
8,2,0,1
24,5,0,1
9,5,0,1
32,1,0,1
29,5,0,1
11,5,0,1
43,2,1,1
36,5,0,1
37,5,1,1
10,5,0,1
43,3,1,1
12,5,0,1
24,5,0,1
32,5,0,1
21,5,0,1
11,5,0,1
22,5,0,1
43,5,1,1
41,2,1,1
37,5,0,1
40,5,0,1
14,5,0,1
9,5,0,1
43,5,1,1
39,2,0,1
43,5,1,1
10,2,0,1
19,2,0,1
8,2,0,1
20,5,0,1
23,5,0,1
4,4,0,1
36,5,0,1
8,5,0,1
11,5,0,1
42,5,0,1
18,4,0,1
11,2,0,1
43,3,1,1
3,5,0,1
8,1,0,1
19,5,0,1
43,5,1,1
43,5,1,1
2,2,0,1
16,3,0,1
28,5,0,1
12,1,0,1
43,2,1,1
15,5,0,1
12,2,0,1
12,5,0,1
20,2,0,1
18,5,0,1
44,5,1,1
36,5,0,1
10,5,0,1
36,4,0,1
109,5,0,1
30,5,0,1
12,2,0,1
10,2,0,1
9,5,0,1
17,5,0,1
7,5,0,1
39,5,1,1
11,2,0,1
21,2,0,1
10,5,0,1
33,5,0,1
5,5,0,1
12,1,0,1
32,5,0,1
43,5,1,1
15,5,0,1
10,5,0,1
4,5,0,1
20,5,0,1
15,5,0,1
8,5,0,1
12,5,0,1
11,4,0,1
43,5,1,1
13,5,0,1
43,5,1,1
39,1,0,1
43,5,1,1
14,5,0,1
8,5,0,1
11,5,0,1
10,5,0,1
20,5,0,1
7,5,0,1
9,2,0,1
8,5,0,1
23,5,0,1
41,5,1,1
43,5,1,1
13,2,0,1
38,5,1,1
35,5,0,1
36,2,0,1
5,5,0,1
40,5,1,1
35,5,0,1
36,2,0,1
13,5,0,1
35,4,0,1
39,5,1,1
43,5,1,1
7,4,0,1
13,1,0,1
40,5,1,1
41,5,1,1
7,5,0,1
5,2,0,1
8,5,0,1
8,5,0,1
34,5,0,1
19,3,0,1
11,5,0,1
44,4,1,1
31,5,0,1
36,1,0,1
11,5,0,1
13,2,0,1
12,2,0,1
12,2,0,1
23,2,0,1
43,2,1,1
12,2,0,1
4,5,0,1
32,5,0,1
16,5,0,1
42,1,0,1
35,2,0,1
43,4,1,1
19,5,0,1
31,5,0,1
31,5,0,1
7,5,0,1
28,2,0,1
11,1,0,1
43,5,1,1
16,2,0,1
20,1,0,1
43,5,1,1
39,5,1,1
4,5,0,1
43,5,1,1
43,5,1,1
43,2,1,1
39,5,1,1
13,5,0,1
15,1,0,1
37,2,1,1
10,5,0,1
43,5,1,1
9,4,0,1
8,2,0,1
10,5,0,1
33,1,0,1
43,5,1,1
12,4,0,1
12,5,0,1
43,5,1,1
9,2,0,1
