start,stop,AliveTVC,WinnerTVC,ID,Sex,USA,White,NameChange,Drama,Birth,Final,Alive,Films,FourStarFilms,Wins,Noms,FirstFilmYear,FirstWinYear,FirstNomYear
0,84,0,0,1197,1,No,Yes,No,Yes,1905,1989,0,33,6,0,0,1937,NA,NA
0,68,0,0,1198,0,Yes,Yes,No,Yes,1902,1970,0,50,1,0,0,1932,NA,NA
0,71,0,0,1199,1,Yes,Yes,No,Yes,1894,1965,0,6,2,0,0,1950,NA,NA
0,63,0,0,1200,1,Yes,Yes,No,No,1896,1959,0,144,14,0,0,1924,NA,NA
0,65,0,0,1201,1,Yes,Yes,No,No,1892,1957,0,183,16,0,0,1914,NA,NA
0,59,1,0,1202,0,Yes,No,No,Yes,1942,2001,1,17,7,0,0,1977,NA,NA
0,30,1,0,1203,0,No,Yes,No,Yes,1916,2001,1,60,17,2,5,1935,1946,1939
30,85,1,1,1203,0,No,Yes,No,Yes,1916,2001,1,60,17,2,5,1935,1946,1939
0,56,1,0,1204,0,Yes,Yes,No,Yes,1931,2001,1,42,8,1,1,1964,1987,1987
56,70,1,1,1204,0,Yes,Yes,No,Yes,1931,2001,1,42,8,1,1,1964,1987,1987
0,69,1,0,1205,1,No,Yes,Yes,Yes,1932,2001,1,60,4,0,1,1958,NA,1962
0,49,0,0,1206,0,Yes,Yes,No,Yes,1906,1955,0,20,3,0,0,1931,NA,NA
0,47,1,0,1207,0,Yes,No,No,Yes,1954,2001,1,11,2,0,1,1985,NA,1985
0,73,1,0,1208,1,Yes,Yes,Yes,No,1928,2001,1,15,1,0,0,1955,NA,NA
0,70,0,0,1209,1,Yes,Yes,No,Yes,1915,1985,0,146,30,0,1,1929,NA,1941
0,77,0,0,1210,1,No,Yes,No,Yes,1901,1978,0,48,5,0,1,1928,NA,1948
0,62,0,0,1211,1,No,Yes,Yes,Yes,1922,1984,0,20,9,0,1,1949,NA,1965
0,84,0,0,1212,0,Yes,Yes,No,Yes,1888,1972,0,56,11,0,0,1915,NA,NA
0,82,0,0,1213,1,No,Yes,No,Yes,1906,1988,0,62,4,0,0,1940,NA,NA
0,44,1,0,1214,0,Yes,Yes,No,Yes,1957,2001,1,16,1,0,0,1988,NA,NA
0,67,0,0,1215,1,Yes,Yes,No,Yes,1903,1970,0,113,29,0,0,1934,NA,NA
0,78,1,0,1216,1,Yes,Yes,No,Yes,1923,2001,1,93,20,0,0,1954,NA,NA
0,82,0,0,1217,0,Yes,Yes,No,Yes,1892,1974,0,8,3,0,1,1941,NA,1941
0,80,1,0,1218,0,Yes,Yes,No,Yes,1921,2001,1,8,0,0,0,1946,NA,NA
0,37,1,0,1219,0,Yes,Yes,No,Yes,1926,2001,1,49,8,1,2,1947,1963,1961
37,75,1,1,1219,0,Yes,Yes,No,Yes,1926,2001,1,49,8,1,2,1947,1963,1961
0,75,0,0,1220,0,No,Yes,No,Yes,1925,2000,0,34,2,0,0,1943,NA,NA
0,67,1,0,1221,0,No,Yes,No,No,1934,2001,1,24,3,0,0,1961,NA,NA
0,16,1,0,1222,0,Yes,Yes,No,Yes,1946,2001,1,65,9,1,1,1955,1962,1962
16,55,1,1,1222,0,Yes,Yes,No,Yes,1946,2001,1,65,9,1,1,1955,1962,1962
0,56,1,0,1223,0,Yes,Yes,Yes,Yes,1945,2001,1,21,2,0,1,1956,NA,1956
0,57,1,0,1224,1,Yes,Yes,No,Yes,1944,2001,1,48,9,0,0,1971,NA,NA
0,66,0,0,1225,1,Yes,Yes,No,No,1920,1986,0,55,14,0,0,1948,NA,NA
0,49,1,0,1226,1,Yes,Yes,Yes,Yes,1952,2001,1,35,10,0,0,1982,NA,NA
0,48,1,0,1227,1,No,Yes,Yes,Yes,1895,1971,0,87,6,1,1,1928,1943,1943
48,76,0,1,1227,1,No,Yes,Yes,Yes,1895,1971,0,87,6,1,1,1928,1943,1943
0,65,1,0,1228,1,Yes,Yes,Yes,Yes,1936,2001,1,25,5,0,0,1964,NA,NA
0,62,1,0,1229,1,Yes,Yes,No,No,1939,2001,1,24,3,0,0,1968,NA,NA
0,41,1,0,1230,1,No,Yes,Yes,Yes,1895,1967,0,23,8,1,6,1929,1936,1929
41,72,0,1,1230,1,No,Yes,Yes,Yes,1895,1967,0,23,8,1,6,1929,1936,1929
0,61,1,0,1231,1,Yes,Yes,No,Yes,1925,2001,1,78,17,1,8,1953,1986,1958
61,76,1,1,1231,1,Yes,Yes,No,Yes,1925,2001,1,78,17,1,8,1953,1986,1958
0,79,1,0,1232,1,Yes,Yes,No,Yes,1922,2001,1,59,3,0,0,1950,NA,NA
0,38,1,0,1233,1,No,Yes,No,Yes,1963,2001,1,11,1,0,0,1986,NA,NA
0,76,0,0,1234,1,No,Yes,No,Yes,1878,1954,0,16,3,0,0,1941,NA,NA
0,44,1,0,1235,1,No,Yes,No,Yes,1922,2001,1,28,6,1,2,1926,1966,1966
44,79,1,1,1235,1,No,Yes,No,Yes,1922,2001,1,28,6,1,2,1926,1966,1966
0,78,0,0,1236,1,Yes,Yes,No,Yes,1908,1986,0,47,10,0,0,1941,NA,NA
0,60,1,0,1237,1,Yes,No,No,Yes,1941,2001,1,65,10,0,1,1969,NA,1972
0,79,0,0,1238,0,Yes,Yes,Yes,No,1911,1990,0,47,9,0,1,1929,NA,1943
0,36,1,0,1239,0,No,Yes,No,Yes,1965,2001,1,7,0,0,0,1983,NA,NA
0,61,1,0,1240,0,No,Yes,No,Yes,1940,2001,1,7,1,0,1,1966,NA,1989
0,72,0,0,1241,0,Yes,No,No,Yes,1918,1990,0,17,2,0,0,1947,NA,NA
0,77,1,0,1242,0,No,Yes,No,Yes,1907,1991,0,20,5,1,1,1933,1984,1984
77,84,0,1,1242,0,No,Yes,No,Yes,1907,1991,0,20,5,1,1,1933,1984,1984
0,74,0,0,1243,0,Yes,Yes,No,No,1925,1999,0,11,2,0,1,1952,NA,1958
0,81,1,0,1244,0,Yes,Yes,Yes,Yes,1920,2001,1,23,4,0,1,1942,NA,1955
0,86,0,0,1245,0,Yes,Yes,No,No,1892,1978,0,23,3,0,1,1919,NA,1965
0,67,0,0,1246,0,Yes,Yes,No,Yes,1915,1982,0,11,5,0,0,1935,NA,NA
0,52,1,0,1247,0,Yes,Yes,No,Yes,1949,2001,1,18,4,0,1,1974,NA,1978
0,61,1,0,1248,0,Yes,Yes,No,Yes,1940,2001,1,23,7,0,0,1971,NA,NA
0,85,1,0,1249,0,Yes,Yes,No,Yes,1916,2001,1,20,4,0,0,1955,NA,NA
0,72,0,0,1250,1,No,Yes,No,Yes,1920,1992,0,63,9,0,0,1954,NA,NA
0,56,1,0,1251,1,Yes,Yes,No,Yes,1945,2001,1,27,3,0,1,1984,NA,1993
0,63,0,0,1252,1,No,Yes,No,Yes,1920,1983,0,43,4,0,0,1937,NA,NA
0,72,0,0,1253,1,No,Yes,No,No,1912,1984,0,61,11,0,0,1936,NA,NA
0,73,0,0,1254,1,Yes,Yes,No,Yes,1922,1995,0,10,2,0,0,1964,NA,NA
0,81,0,0,1255,1,No,Yes,No,No,1913,1994,0,108,7,0,0,1939,NA,NA
0,74,1,0,1256,1,Yes,Yes,No,No,1927,2001,1,98,24,0,2,1958,NA,1960
0,60,1,0,1257,1,No,Yes,Yes,Yes,1916,1977,0,49,9,1,2,1938,1976,1971
60,61,0,1,1257,1,No,Yes,Yes,Yes,1916,1977,0,49,9,1,2,1938,1976,1971
0,48,1,0,1258,1,No,Yes,No,Yes,1953,2001,1,24,3,0,1,1973,NA,1977
0,62,1,0,1259,1,Yes,Yes,No,Yes,1939,2001,1,53,5,0,1,1963,NA,1997
0,79,0,0,1260,1,Yes,Yes,No,Yes,1917,1996,0,40,9,0,0,1941,NA,NA
0,55,1,0,1261,1,No,Yes,No,Yes,1946,2001,1,5,0,0,0,1977,NA,NA
0,69,1,0,1262,1,No,Yes,No,Yes,1932,2001,1,57,14,0,7,1955,NA,1962
0,55,0,0,1263,1,No,Yes,No,No,1925,1980,0,70,12,0,2,1951,NA,1964
0,56,0,0,1264,1,Yes,Yes,No,No,1912,1968,0,34,4,0,0,1951,NA,NA
0,39,1,0,1265,1,No,Yes,No,No,1921,2001,1,93,15,2,3,1940,196NA,1951
39,80,1,1,1265,1,No,Yes,No,No,1921,2001,1,93,15,2,3,1940,196NA,1951
0,72,0,0,1267,1,Yes,Yes,No,No,1913,1985,0,9,0,0,0,1955,NA,NA
0,80,0,0,1268,1,Yes,Yes,No,Yes,1894,1974,0,64,9,0,0,1920,NA,NA
0,69,1,0,1269,1,Yes,Yes,No,Yes,1932,2001,1,35,8,0,0,1970,NA,NA
0,71,1,0,1270,1,Yes,Yes,No,Yes,1930,2001,1,38,6,0,0,1968,NA,NA
0,76,1,0,1271,1,Yes,Yes,No,Yes,1925,2001,1,49,4,0,0,1951,NA,NA
0,70,0,0,1272,1,No,Yes,Yes,Yes,1905,1975,0,24,3,0,0,1938,NA,NA
0,71,1,0,1273,1,No,Yes,No,Yes,1930,2001,1,123,13,0,0,1949,NA,NA
0,91,0,0,1274,1,Yes,Yes,No,Yes,1890,1981,0,118,14,0,0,1914,NA,NA
0,73,0,0,1275,0,Yes,Yes,No,Yes,1920,1993,0,5,0,0,0,1948,NA,NA
0,63,1,0,1276,0,No,Yes,No,No,1938,2001,1,2,1,0,0,1964,NA,NA
0,73,0,0,1277,1,Yes,Yes,No,Yes,1887,1960,0,290,24,0,0,1931,NA,NA
0,69,1,0,1278,0,Yes,Yes,Yes,Yes,1932,2001,1,63,18,0,3,1950,NA,1961
0,45,1,0,1279,0,Yes,Yes,Yes,Yes,1956,2001,1,26,4,0,0,1976,NA,NA
0,65,0,0,1280,1,Yes,Yes,No,No,1888,1953,0,66,14,0,0,1931,NA,NA
0,52,1,0,1281,1,Yes,Yes,No,Yes,1949,2001,1,33,7,0,0,1977,NA,NA
0,45,0,0,1282,0,Yes,Yes,No,No,1915,1960,0,23,5,0,0,1935,NA,NA
0,69,1,0,1283,0,No,Yes,No,Yes,1932,2001,1,33,5,0,0,1952,NA,NA
0,70,0,0,1284,0,Yes,Yes,No,Yes,1908,1978,0,30,8,0,0,1935,NA,NA
0,34,1,0,1285,0,Yes,Yes,No,No,1967,2001,1,5,1,0,1,1976,NA,1977
0,57,1,0,1286,1,Yes,Yes,No,Yes,1944,2001,1,33,6,0,0,1977,NA,NA
0,53,0,0,1287,0,No,Yes,No,Yes,1927,1980,0,32,6,0,1,1953,NA,1963
0,75,0,0,1288,1,Yes,Yes,No,No,1899,1974,0,80,5,0,0,1930,NA,NA
0,87,0,0,1289,1,Yes,Yes,No,Yes,1904,1991,0,137,12,0,1,1931,NA,1937
0,39,1,0,1290,1,No,Yes,No,Yes,1962,2001,1,9,6,0,2,1991,NA,1993
0,71,0,0,1291,1,Yes,Yes,No,Yes,1916,1987,0,26,5,0,0,1952,NA,NA
0,81,0,0,1292,1,No,Yes,No,Yes,1902,1983,0,70,17,0,2,1933,NA,1949
0,64,0,0,1293,1,Yes,Yes,No,No,1899,1963,0,119,10,0,0,1937,NA,NA
0,83,1,0,1294,1,Yes,Yes,No,No,1918,2001,1,47,9,0,0,1938,NA,NA
0,48,1,0,1295,1,Yes,Yes,No,No,1953,2001,1,65,12,0,1,1968,NA,1973
0,55,0,0,1296,1,No,Yes,Yes,Yes,1940,1995,0,42,4,0,0,1969,NA,NA
0,75,0,0,1297,1,Yes,Yes,No,Yes,1890,1965,0,80,15,0,0,1941,NA,NA
0,63,0,0,1298,1,No,Yes,No,Yes,1926,1989,0,31,6,0,0,1957,NA,NA
0,37,1,0,1299,1,No,Yes,Yes,Yes,1908,1986,0,153,15,1,1,1929,1945,1945
37,78,0,1,1299,1,No,Yes,Yes,Yes,1908,1986,0,153,15,1,1,1929,1945,1945
0,74,0,0,1300,1,Yes,Yes,No,No,1902,1976,0,168,22,0,0,1938,NA,NA
0,75,0,0,1301,1,Yes,Yes,No,Yes,1905,1980,0,48,10,0,0,1939,NA,NA
0,87,0,0,1302,1,No,Yes,No,Yes,1896,1983,0,55,14,0,1,1931,NA,1940
0,86,0,0,1303,1,Yes,Yes,No,No,1895,1981,0,32,1,0,0,1924,NA,NA
0,38,1,0,1304,1,Yes,Yes,Yes,Yes,1919,2001,1,43,6,1,1,1944,1957,1957
38,82,1,1,1304,1,Yes,Yes,Yes,Yes,1919,2001,1,43,6,1,1,1944,1957,1957
0,77,0,0,1305,1,No,Yes,No,No,1903,1980,0,54,5,0,0,1931,NA,NA
0,90,0,0,1306,1,Yes,Yes,No,Yes,1901,1991,0,172,15,0,0,1922,NA,NA
0,64,1,0,1307,0,Yes,Yes,No,Yes,1937,2001,1,13,2,0,0,1967,NA,NA
0,62,1,0,1308,1,Yes,Yes,No,Yes,1939,2001,1,27,4,0,0,1964,NA,NA
0,56,1,0,1309,1,No,Yes,No,Yes,1908,1990,0,52,12,1,2,1930,1964,1963
56,82,0,1,1309,1,No,Yes,No,Yes,1908,1990,0,52,12,1,2,1930,1964,1963
0,81,1,0,1310,1,No,Yes,No,Yes,1920,2001,1,82,8,0,0,1944,NA,NA
0,77,0,0,1311,1,Yes,Yes,Yes,Yes,1899,1976,0,142,7,0,0,1925,NA,NA
0,68,0,0,1312,1,Yes,Yes,No,Yes,1895,1963,0,65,7,0,2,1916,NA,1928
0,59,0,0,1313,1,No,Yes,Yes,Yes,1925,1984,0,70,15,0,7,1949,NA,1952
0,57,0,0,1314,1,Yes,Yes,No,No,1931,1988,0,8,3,0,1,1966,NA,1970
0,66,1,0,1315,1,Yes,Yes,No,Yes,1935,2001,1,50,10,0,0,1960,NA,NA
0,55,0,0,1316,1,Yes,Yes,Yes,Yes,1894,1949,0,97,4,0,1,1917,NA,1931
0,30,1,0,1317,1,Yes,Yes,No,No,1947,2001,1,48,14,1,2,1967,1977,1977
30,54,1,1,1317,1,Yes,Yes,No,No,1947,2001,1,48,14,1,2,1967,1977,1977
0,72,1,0,1318,1,Yes,Yes,No,Yes,1929,2001,1,45,10,0,0,1963,NA,NA
0,80,0,0,1319,1,Yes,Yes,No,Yes,1920,2000,0,55,9,0,2,1966,NA,1978
0,69,1,0,1320,1,No,Yes,No,Yes,1932,2001,1,62,5,0,2,1959,NA,1963
0,71,0,0,1321,1,Yes,Yes,No,Yes,1926,1997,0,94,7,0,1,1943,NA,1971
0,73,1,0,1322,1,Yes,Yes,No,No,1928,2001,1,106,14,0,0,1936,NA,NA
0,83,1,0,1323,1,No,Yes,No,Yes,1918,2001,1,39,7,0,0,1950,NA,NA
0,82,1,0,1324,1,No,Yes,Yes,Yes,1919,2001,1,55,6,0,1,1949,NA,1949
0,87,1,0,1325,1,Yes,Yes,No,Yes,1914,2001,1,81,11,0,1,1947,NA,1947
0,47,1,0,1326,1,Yes,Yes,No,Yes,1954,2001,1,36,7,0,0,1981,NA,NA
0,39,0,0,1327,1,Yes,Yes,No,No,1956,1995,0,15,2,0,0,1980,NA,NA
0,70,1,0,1328,1,Yes,Yes,No,Yes,1931,2001,1,106,16,0,1,1956,NA,1983
0,69,0,0,1329,0,Yes,Yes,No,Yes,1918,1987,0,67,9,0,0,1935,NA,NA
0,30,1,0,1330,0,No,Yes,Yes,Yes,1931,2001,1,54,6,1,1,1945,1961,1961
30,70,1,1,1330,0,No,Yes,Yes,Yes,1931,2001,1,54,6,1,1,1945,1961,1961
0,23,0,0,1331,1,Yes,Yes,Yes,Yes,1970,1993,0,17,6,0,1,1985,NA,1988
0,51,1,0,1332,1,No,Yes,No,Yes,1950,2001,1,37,4,0,0,1980,NA,NA
0,55,0,0,1333,1,Yes,Yes,No,No,1923,1978,0,13,2,0,0,1931,NA,NA
0,31,1,0,1334,1,Yes,Yes,No,Yes,1943,2001,1,61,24,2,6,1968,1974,1974
31,58,1,1,1334,1,Yes,Yes,No,Yes,1943,2001,1,61,24,2,6,1968,1974,1974
0,34,1,0,1335,1,No,Yes,No,Yes,1905,1958,0,22,9,1,2,1933,1939,1938
34,53,0,1,1335,1,No,Yes,No,Yes,1905,1958,0,22,9,1,2,1933,1939,1938
0,36,1,0,1336,1,Yes,Yes,No,No,1965,2001,1,39,4,0,1,1970,NA,1992
0,53,1,0,1337,1,Yes,Yes,No,Yes,1930,2001,1,88,26,1,6,1962,1983,1972
53,71,1,1,1337,1,Yes,Yes,No,Yes,1930,2001,1,88,26,1,6,1962,1983,1972
0,77,0,0,1338,1,Yes,Yes,No,Yes,1885,1962,0,117,12,0,0,1926,NA,NA
0,98,0,0,1339,1,Yes,Yes,No,No,1883,1981,0,124,9,0,0,1931,NA,NA
0,60,1,0,1340,1,Yes,Yes,No,Yes,1941,2001,1,1,1,0,1,1986,NA,1997
0,76,1,0,1341,1,No,Yes,No,Yes,1925,2001,1,38,4,0,0,1958,NA,NA
0,50,1,0,1342,1,No,Yes,No,Yes,1951,2001,1,37,5,0,0,1980,NA,NA
0,62,0,0,1343,1,Yes,Yes,No,Yes,1917,1979,0,44,9,0,0,1946,NA,NA
0,71,1,0,1344,1,Yes,Yes,No,Yes,1930,2001,1,78,12,0,1,1956,NA,1985
0,80,0,0,1345,1,Yes,Yes,No,Yes,1917,1997,0,150,20,0,1,1943,NA,1945
0,77,0,0,1346,1,Yes,Yes,No,Yes,1904,1981,0,69,9,0,2,1926,NA,1937
0,84,0,0,1347,1,No,Yes,No,No,1908,1992,0,92,10,0,1,1938,NA,1938
0,46,1,0,1348,1,Yes,Yes,No,No,1955,2001,1,19,2,0,0,1984,NA,NA
0,70,0,0,1349,1,Yes,Yes,Yes,Yes,1917,1987,0,58,9,0,1,1938,NA,1982
0,64,1,0,1350,1,Yes,Yes,No,Yes,1937,2001,1,56,18,0,1,1959,NA,1973
0,61,0,0,1351,1,Yes,Yes,Yes,Yes,1932,1993,0,46,3,0,0,1958,NA,NA
0,64,0,0,1352,1,Yes,Yes,No,Yes,1909,1973,0,72,9,0,1,1940,NA,1947
0,51,0,0,1353,1,Yes,Yes,No,Yes,1927,1978,0,1,0,0,1,1952,NA,1966
0,82,1,0,1354,1,Yes,Yes,Yes,Yes,1919,2001,1,96,5,0,1,1939,NA,1956
0,62,0,0,1355,1,Yes,Yes,No,No,1913,1975,0,37,4,0,1,1942,NA,1953
0,69,1,0,1356,1,Yes,Yes,No,Yes,1932,2001,1,124,6,0,1,1955,NA,1959
0,50,1,0,1357,1,Yes,Yes,No,No,1951,2001,1,18,3,0,0,1980,NA,NA
0,91,0,0,1358,1,Yes,Yes,No,Yes,1907,1998,0,111,18,0,0,1924,NA,NA
0,77,1,0,1359,1,Yes,Yes,No,Yes,1924,2001,1,28,6,0,0,1971,NA,NA
0,45,1,0,1360,1,Yes,Yes,No,No,1952,2001,1,69,11,1,4,1971,1997,1987
45,49,1,1,1360,1,Yes,Yes,No,No,1952,2001,1,69,11,1,4,1971,1997,1987
0,51,1,0,1361,0,No,Yes,No,No,1950,2001,1,15,1,0,0,1978,NA,NA
0,60,0,0,1362,1,Yes,Yes,Yes,Yes,1925,1985,0,87,12,0,1,1948,NA,1956
0,42,1,0,1363,1,Yes,Yes,No,Yes,1925,2001,1,109,13,1,3,1950,1967,1954
42,76,1,1,1363,1,Yes,Yes,No,Yes,1925,2001,1,109,13,1,3,1950,1967,1954
0,70,0,0,1364,1,No,Yes,No,Yes,1906,1976,0,31,7,0,0,1931,NA,NA
0,66,0,0,1365,1,No,Yes,No,No,1887,1953,0,68,13,0,1,1922,NA,1937
0,77,1,0,1366,1,No,Yes,Yes,No,1924,2001,1,34,4,0,1,1937,NA,1968
0,55,1,0,1367,1,Yes,Yes,No,Yes,1946,2001,1,43,7,0,0,1976,NA,NA
0,75,1,0,1368,0,No,Yes,No,No,1926,2001,1,28,3,0,0,1945,NA,NA
0,59,1,0,1369,1,Yes,Yes,No,Yes,1942,2001,1,23,3,0,0,1980,NA,NA
0,56,1,0,1370,1,No,Yes,No,Yes,1891,1958,0,56,19,1,4,1917,1947,1930
56,67,0,1,1370,1,No,Yes,No,Yes,1891,1958,0,56,19,1,4,1917,1947,1930
0,55,1,0,1371,0,Yes,Yes,No,Yes,1946,2001,1,19,3,0,1,1971,NA,1975
0,67,1,0,1372,0,Yes,Yes,No,Yes,1934,2001,1,4,2,0,0,1936,NA,NA
0,57,0,0,1373,0,Yes,No,No,Yes,1938,1995,0,31,3,0,0,1971,NA,NA
0,75,0,0,1374,0,No,Yes,No,Yes,1884,1959,0,17,4,0,0,1916,NA,NA
0,68,0,0,1375,0,Yes,Yes,No,No,1908,1976,0,54,9,0,4,1934,NA,1942
0,42,1,0,1376,0,Yes,Yes,No,Yes,1959,2001,1,48,8,0,0,1977,NA,NA
0,70,0,0,1377,1,Yes,Yes,No,No,1892,1962,0,96,12,0,0,1929,NA,NA
0,76,1,0,1378,1,Yes,Yes,No,Yes,1925,2001,1,48,4,0,0,1961,NA,NA
0,69,1,0,1379,0,Yes,Yes,No,Yes,1932,2001,1,15,8,0,0,1968,NA,NA
0,94,0,0,1380,0,Yes,Yes,No,Yes,1906,2000,0,43,2,0,0,1930,NA,NA
0,80,0,0,1381,0,Yes,Yes,No,No,1875,1955,0,17,3,0,0,1935,NA,NA
0,88,0,0,1382,0,Yes,Yes,No,Yes,1913,2001,0,50,3,0,0,1931,NA,NA
0,71,1,0,1383,0,No,Yes,No,Yes,1930,2001,1,16,4,0,1,1954,NA,1994
0,76,1,0,1384,0,No,Yes,No,Yes,1925,2001,1,24,7,0,0,1957,NA,NA
0,59,1,0,1385,1,No,No,No,Yes,1942,2001,1,24,3,0,0,1974,NA,NA
0,37,1,0,1386,0,Yes,Yes,No,Yes,1964,2001,1,10,1,0,1,1989,NA,1993
0,66,0,0,1387,0,Yes,Yes,No,Yes,1929,1995,0,5,0,0,0,1974,NA,NA
0,75,0,0,1388,1,Yes,Yes,No,Yes,1900,1975,0,93,12,0,0,1942,NA,NA
0,66,1,0,1389,1,Yes,Yes,No,Yes,1935,2001,1,42,8,0,2,1963,NA,1971
0,69,0,0,1390,1,Yes,Yes,No,Yes,1900,1969,0,5,3,0,0,1947,NA,NA
0,88,0,0,1391,0,Yes,Yes,No,Yes,1899,1987,0,20,1,0,0,1942,NA,NA
0,92,0,0,1392,1,Yes,Yes,No,Yes,1895,1987,0,15,0,0,0,1914,NA,NA
0,69,0,0,1393,1,Yes,Yes,No,Yes,1913,1982,0,18,7,0,0,1951,NA,NA
0,46,0,0,1394,1,Yes,Yes,No,Yes,1927,1973,0,7,2,0,1,1959,NA,1969
0,67,1,0,1395,1,Yes,Yes,No,Yes,1934,2001,1,62,18,0,1,1948,NA,1957
0,68,0,0,1396,1,Yes,Yes,No,Yes,1897,1965,0,25,2,0,0,1943,NA,NA
0,68,0,0,1397,0,Yes,Yes,No,Yes,1893,1961,0,27,2,0,2,1928,NA,1929
0,72,1,0,1398,0,Yes,Yes,Yes,No,1896,1985,0,39,8,1,2,1920,1968,1965
72,89,0,1,1398,0,Yes,Yes,Yes,No,1896,1985,0,39,8,1,2,1920,1968,1965
0,87,1,0,1399,0,Yes,Yes,Yes,Yes,1914,2001,1,44,11,0,1,1937,NA,1940
0,60,1,0,1400,1,Yes,Yes,No,No,1941,2001,1,27,6,0,1,1969,NA,1970
0,37,0,0,1401,1,Yes,Yes,No,Yes,1939,1976,0,36,4,0,2,1954,NA,1955
0,70,0,0,1402,0,Yes,Yes,No,Yes,1908,1978,0,64,3,0,0,1927,NA,NA
0,33,1,0,1403,0,Yes,Yes,No,Yes,1946,2001,1,37,6,2,2,1967,1979,1979
33,55,1,1,1403,0,Yes,Yes,No,Yes,1946,2001,1,37,6,2,2,1967,1979,1979
0,63,1,0,1404,0,Yes,Yes,No,No,1938,2001,1,62,4,0,1,1957,NA,1970
0,57,1,0,1405,0,Yes,Yes,No,Yes,1944,2001,1,68,7,0,1,1960,NA,1973
0,69,0,0,1406,1,No,Yes,No,No,1900,1969,0,6,1,0,0,1956,NA,NA
0,93,0,0,1407,1,Yes,Yes,No,Yes,1891,1984,0,45,14,0,1,1932,NA,1950
0,58,1,0,1408,1,Yes,Yes,Yes,Yes,1943,2001,1,28,5,0,1,1968,NA,1983
0,61,1,0,1409,1,Yes,Yes,No,Yes,1940,2001,1,69,13,0,1,1966,NA,1984
0,62,1,0,1410,0,No,Yes,No,Yes,1939,2001,1,45,1,0,1,1962,NA,1965
0,58,1,0,1411,0,No,Yes,No,No,1943,2001,1,3,1,0,0,1967,NA,NA
0,31,1,0,1412,0,Yes,Yes,No,Yes,1970,2001,1,19,2,0,0,1988,NA,NA
0,53,1,0,1413,1,Yes,No,No,Yes,1948,2001,1,50,11,0,1,1981,NA,1989
0,29,1,0,1414,0,Yes,Yes,No,Yes,1937,1992,0,25,2,1,1,1961,1966,1966
29,55,0,1,1414,0,Yes,Yes,No,Yes,1937,1992,0,25,2,1,1,1961,1966,1966
0,71,0,0,1415,0,No,Yes,No,Yes,1879,1950,0,50,8,0,1,1929,NA,1941
0,60,1,0,1416,0,No,Yes,No,Yes,1941,2001,1,33,3,0,1,1962,NA,1970
0,61,0,0,1417,1,Yes,Yes,No,Yes,1924,1985,0,78,5,0,0,1948,NA,NA
0,57,1,0,1418,1,No,Yes,No,No,1930,2001,1,74,11,1,1,1950,1987,1987
57,71,1,1,1418,1,No,Yes,No,No,1930,2001,1,74,11,1,1,1950,1987,1987
0,41,1,0,1419,1,Yes,Yes,No,Yes,1960,2001,1,33,8,0,2,1980,NA,1995
0,84,0,0,1420,1,No,No,No,Yes,1889,1973,0,37,3,0,1,1913,NA,1957
0,46,0,0,1421,1,Yes,Yes,No,No,1940,1986,0,17,5,0,0,1968,NA,NA
0,66,1,0,1422,1,Yes,Yes,No,Yes,1935,2001,1,75,8,0,1,1960,NA,1968
0,44,1,0,1423,0,No,Yes,No,No,1957,2001,1,40,1,0,0,1983,NA,NA
0,44,1,0,1424,0,Yes,Yes,No,Yes,1957,2001,1,38,2,0,1,1980,NA,1995
0,77,1,0,1425,1,Yes,Yes,No,No,1924,2001,1,6,2,0,0,1959,NA,NA
0,90,0,0,1426,1,Yes,Yes,Yes,Yes,1907,1997,0,75,7,0,0,1936,NA,NA
0,52,1,0,1427,0,Yes,Yes,No,No,1949,2001,1,34,10,0,0,1970,NA,NA
0,37,1,0,1428,0,Yes,Yes,Yes,Yes,1922,2001,1,131,20,2,4,1943,1959,1951
37,79,1,1,1428,0,Yes,Yes,Yes,Yes,1922,2001,1,131,20,2,4,1943,1959,1951
0,45,1,0,1429,0,Yes,Yes,Yes,Yes,1907,1992,0,8,2,1,1,1952,1952,1952
45,85,0,1,1429,0,Yes,Yes,Yes,Yes,1907,1992,0,8,2,1,1,1952,1952,1952
0,18,1,0,1430,0,Yes,Yes,No,Yes,1934,2001,1,43,6,1,1,1946,1952,1960
18,67,1,1,1430,0,Yes,Yes,No,Yes,1934,2001,1,43,6,1,1,1946,1952,1960
0,64,1,0,1431,0,Yes,Yes,No,Yes,1937,2001,1,56,8,0,2,1959,NA,1960
0,49,1,0,1432,0,Yes,Yes,Yes,No,1934,2001,1,57,14,1,5,1955,1983,1958
49,67,1,1,1432,0,Yes,Yes,Yes,No,1934,2001,1,57,14,1,5,1955,1983,1958
0,62,1,0,1433,1,Yes,Yes,No,No,1939,2001,1,43,3,0,0,1962,NA,NA
0,67,0,0,1434,1,Yes,Yes,No,No,1895,1962,0,175,13,0,0,1930,NA,NA
0,63,0,0,1435,1,No,No,No,No,1913,1976,0,121,12,0,0,1947,NA,NA
0,39,1,0,1436,1,Yes,No,No,Yes,1924,2001,1,56,14,1,2,1950,1963,1958
39,77,1,1,1436,1,Yes,No,No,Yes,1924,2001,1,56,14,1,2,1950,1963,1958
0,52,1,0,1437,0,Yes,Yes,No,No,1949,2001,1,27,8,0,3,1977,NA,1983
